new_payee,amount,typical_amount,amount_ratio,hour,off_hours,urgency_language_flag,behavioral_anomaly_flag,velocity_last_hour,is_fraud
0,946.1,1480.71,0.639,22,1,0,0,0,1
0,59719.24,1563.47,38.197,12,0,0,0,1,1
1,862.5,741.9,1.163,10,0,1,0,1,1
1,1026.85,908.33,1.13,7,0,0,0,0,0
1,579.86,1025.05,0.566,23,1,0,0,0,0
1,9520.85,5424.31,1.755,16,0,1,1,1,1
0,1113.64,1387.58,0.803,8,0,0,0,1,0
0,704.59,450.36,1.565,5,1,0,0,1,0
0,4532.56,1862.77,2.433,0,1,0,0,0,0
1,300.53,3113.99,0.097,0,1,1,0,0,1
1,4075.07,1446.83,2.817,12,0,0,0,2,1
1,18321.3,5554.1,3.299,6,0,0,0,0,0
0,3776.64,2980.24,1.267,9,0,0,0,0,0
1,4143.38,575.81,7.196,17,0,0,0,0,0
0,5603.12,901.18,6.218,5,1,0,0,1,0
0,16690.92,1814.57,9.198,12,0,0,0,0,0
0,8715.53,330.44,26.376,4,1,0,0,0,0
0,3202.13,2003.64,1.598,20,0,0,0,0,0
0,5855.04,303.26,19.307,14,0,0,0,0,1
0,571.51,3718.55,0.154,11,0,0,0,1,0
0,4960.1,3349.43,1.481,21,0,0,0,0,1
0,489.2,2331.58,0.21,10,0,0,0,0,0
1,1122.0,805.7,1.393,7,0,0,1,0,1
0,50.0,1725.35,0.029,4,1,0,0,1,1
0,3046.83,932.58,3.267,7,0,0,0,0,0
1,782.87,585.38,1.337,4,1,0,1,0,1
1,7665.53,1091.31,7.024,9,0,0,0,1,1
0,3002.65,2775.09,1.082,14,0,0,0,0,0
0,7795.68,1539.84,5.063,5,1,0,0,0,0
0,442.01,5462.37,0.081,23,1,0,0,1,0
0,6973.7,2948.94,2.365,17,0,1,0,0,1
0,27934.37,2677.99,10.431,22,1,0,0,0,0
1,4882.47,347.92,14.033,2,1,0,1,0,1
0,5051.57,1145.23,4.411,8,0,1,0,1,1
1,2254.03,567.97,3.969,9,0,0,0,0,0
1,914.09,1255.51,0.728,6,0,0,0,1,1
1,4863.68,793.18,6.132,18,0,0,1,0,0
0,255.21,1053.8,0.242,23,1,0,0,0,0
1,1050.39,3846.99,0.273,1,1,1,1,1,1
0,180.84,2270.43,0.08,7,0,0,0,0,0
0,724.33,3664.34,0.198,6,0,0,0,0,0
0,4165.78,350.51,11.885,4,1,0,0,0,0
0,3487.75,1559.59,2.236,3,1,0,0,1,0
1,1931.76,3533.47,0.547,10,0,1,0,0,1
0,2256.39,5742.59,0.393,9,0,0,0,3,0
0,155.77,367.5,0.424,0,1,0,0,1,0
0,1113.95,1078.86,1.033,3,1,1,0,0,1
0,745.64,3754.85,0.199,21,0,0,0,0,0
0,767.56,1245.07,0.616,5,1,0,0,0,0
1,3942.03,652.38,6.043,17,0,1,0,0,1
0,590.72,366.87,1.61,12,0,0,0,2,0
0,823.79,630.28,1.307,12,0,0,0,1,0
0,119.92,323.76,0.37,0,1,0,0,2,0
0,1233.54,1560.27,0.791,3,1,0,0,0,0
0,439.58,3316.55,0.133,3,1,1,0,3,1
0,2004.13,475.86,4.212,17,0,0,0,1,1
1,525.08,1866.75,0.281,23,1,0,0,0,1
0,2071.24,3167.65,0.654,17,0,0,0,0,0
0,1498.03,1476.7,1.014,17,0,0,0,0,0
0,15893.32,347.36,45.755,14,0,0,0,0,0
1,3450.88,2095.59,1.647,17,0,1,0,0,1
0,165.42,1409.26,0.117,14,0,0,0,1,0
0,349.2,1285.81,0.272,16,0,0,0,1,0
1,1942.58,904.92,2.147,4,1,0,1,1,1
0,539.8,1600.56,0.337,10,0,0,0,1,1
0,50.0,2342.18,0.021,15,0,0,0,0,0
0,10450.55,12728.3,0.821,19,0,0,0,1,1
0,4611.42,1637.78,2.816,1,1,0,0,0,0
0,3559.12,5767.69,0.617,16,0,0,0,0,0
0,820.96,2042.6,0.402,0,1,0,0,1,0
0,3152.59,1353.47,2.329,17,0,0,0,0,0
0,723.67,1692.04,0.428,16,0,0,0,0,0
0,2359.76,492.96,4.787,17,0,1,0,0,0
1,546.34,1949.39,0.28,18,0,0,0,1,1
1,12980.13,246.45,52.668,4,1,0,0,0,1
1,234.79,681.03,0.345,12,0,1,0,1,1
0,8972.94,1634.12,5.491,23,1,1,0,0,1
0,1901.87,4335.46,0.439,22,1,0,0,1,0
0,956.89,5364.52,0.178,5,1,0,0,2,1
0,2246.44,1196.44,1.878,12,0,0,0,0,0
1,4690.77,1703.0,2.754,17,0,0,0,1,0
0,10686.87,3590.07,2.977,3,1,0,0,0,0
0,2716.46,447.4,6.072,8,0,0,0,1,0
0,567.99,2130.84,0.267,22,1,1,0,1,1
0,1943.64,702.68,2.766,2,1,0,0,0,0
0,19183.99,1268.2,15.127,21,0,0,0,1,0
0,10425.2,979.34,10.645,23,1,0,0,0,1
0,5892.25,2190.36,2.69,23,1,0,0,0,0
1,5086.74,2429.09,2.094,7,0,1,0,0,1
0,4488.55,3300.97,1.36,12,0,0,0,0,0
1,8154.96,2025.11,4.027,23,1,0,0,1,1
1,998.63,1727.6,0.578,21,0,0,1,0,1
0,310.56,7852.77,0.04,10,0,0,0,0,0
1,1977.73,375.43,5.268,9,0,0,0,0,0
0,624.62,6809.33,0.092,10,0,0,0,2,0
1,458.74,1140.43,0.402,2,1,1,0,0,1
0,708.85,2474.52,0.286,13,0,0,0,0,0
0,45748.22,1104.23,41.43,13,0,0,0,1,1
0,2158.05,786.59,2.744,18,0,1,0,0,0
0,2894.25,2289.57,1.264,3,1,0,0,0,0
1,369.05,3781.65,0.098,0,1,0,0,0,1
0,164.53,2265.85,0.073,1,1,0,0,0,0
0,623.43,908.77,0.686,5,1,0,0,0,1
0,11727.06,38185.65,0.307,12,0,0,0,0,0
1,2792.12,4353.42,0.641,13,0,1,0,1,1
0,3937.0,3428.95,1.148,0,1,0,0,0,0
0,4722.7,1077.43,4.383,7,0,0,0,0,0
0,838.19,843.32,0.994,17,0,0,0,1,0
1,10985.76,1150.72,9.547,13,0,0,1,0,1
0,794.21,3917.72,0.203,1,1,0,0,0,1
0,11249.76,606.96,18.535,23,1,0,1,0,1
0,3213.1,566.01,5.677,11,0,0,0,0,0
1,176.66,2405.69,0.073,23,1,1,0,1,1
0,683.75,1972.93,0.347,0,1,0,1,0,0
0,177.61,740.05,0.24,20,0,0,0,0,0
0,8203.09,554.42,14.796,14,0,0,0,0,0
1,1750.83,5399.75,0.324,10,0,0,0,0,0
1,99.8,2041.22,0.049,17,0,0,1,0,1
0,2946.79,433.9,6.791,16,0,0,0,0,0
0,899.36,462.08,1.946,2,1,0,0,0,0
0,262.71,1069.17,0.246,14,0,0,0,0,0
0,16016.19,2862.81,5.595,12,0,0,0,3,1
0,2078.65,2528.82,0.822,2,1,0,0,0,0
0,1234.65,4099.05,0.301,12,0,0,0,0,0
0,1075.72,387.1,2.779,8,0,0,0,1,0
1,252.83,1810.69,0.14,9,0,0,0,0,0
0,331.65,5341.81,0.062,0,1,1,0,2,0
0,9608.39,4912.42,1.956,1,1,0,0,0,0
0,976.48,2044.73,0.478,13,0,0,1,0,1
0,1860.66,12249.21,0.152,4,1,0,0,0,0
0,126.77,2561.52,0.049,21,0,0,0,2,0
0,325.86,3783.75,0.086,9,0,0,1,0,0
0,3994.83,1540.72,2.593,18,0,0,0,1,0
1,2954.32,732.98,4.031,7,0,1,1,0,1
1,17665.83,673.38,26.235,12,0,0,0,1,1
0,10361.41,1743.16,5.944,8,0,0,0,1,1
0,1339.53,1223.72,1.095,17,0,0,0,0,0
0,3343.72,301.35,11.096,3,1,0,0,1,1
0,1198.01,588.03,2.037,7,0,1,0,0,1
0,26140.8,1111.47,23.519,4,1,0,0,0,0
1,8052.35,2848.51,2.827,5,1,1,0,1,1
1,2254.29,1459.04,1.545,19,0,0,0,0,1
1,2346.11,1387.34,1.691,4,1,0,1,0,0
0,11828.95,608.98,19.424,0,1,0,0,0,1
1,3840.86,1511.49,2.541,18,0,0,0,0,1
1,13714.6,4852.22,2.826,3,1,1,0,2,1
0,104.4,1702.78,0.061,0,1,0,0,1,0
0,3293.14,381.24,8.638,18,0,0,0,0,0
1,925.13,479.92,1.928,3,1,1,0,1,1
0,17734.93,2514.7,7.053,13,0,0,0,0,0
0,13498.29,1209.69,11.158,13,0,1,0,0,1
0,1886.89,1384.2,1.363,8,0,0,0,1,0
0,13310.66,852.81,15.608,18,0,1,1,0,1
0,18362.19,2328.71,7.885,10,0,0,0,0,0
1,1991.67,1129.1,1.764,15,0,0,0,0,1
0,44959.34,1251.44,35.926,18,0,0,0,0,0
0,1735.86,688.08,2.523,3,1,0,0,1,0
0,1368.02,3393.18,0.403,8,0,0,0,0,0
0,5572.7,1213.16,4.594,16,0,0,0,0,0
0,1141.47,2558.28,0.446,14,0,0,0,1,0
0,2020.18,505.61,3.996,7,0,0,0,0,1
0,11296.69,7047.97,1.603,12,0,0,0,0,0
0,1853.78,4673.37,0.397,0,1,0,0,0,0
0,199.63,265.39,0.752,1,1,0,0,1,0
0,2914.68,719.28,4.052,9,0,0,0,1,0
0,731.3,2275.31,0.321,20,0,0,0,0,0
0,5568.34,451.35,12.337,12,0,1,1,0,1
1,4469.57,1314.96,3.399,10,0,1,1,0,1
0,12244.36,2173.23,5.634,13,0,1,1,0,1
0,5882.82,1253.56,4.693,15,0,0,0,0,0
0,7460.05,2404.16,3.103,5,1,0,0,1,0
0,757.61,793.14,0.955,1,1,0,0,0,0
1,5141.92,196.42,26.178,4,1,0,0,0,1
0,23364.82,3582.81,6.521,18,0,0,0,0,0
0,738.6,3562.55,0.207,6,0,0,0,2,0
0,18763.33,14090.74,1.332,16,0,0,0,0,0
0,885.23,203.07,4.359,4,1,0,0,0,1
1,597.31,2909.54,0.205,11,0,0,1,1,0
0,2657.29,251.69,10.558,18,0,0,0,0,0
0,4585.63,7192.86,0.638,17,0,0,0,0,0
0,5915.17,2296.36,2.576,11,0,0,0,0,0
0,517.86,628.45,0.824,2,1,0,0,1,0
1,3180.84,2987.52,1.065,3,1,1,0,1,1
0,741.58,899.88,0.824,14,0,0,0,1,0
0,260.97,1939.87,0.135,14,0,0,0,1,0
0,540.58,1781.77,0.303,10,0,1,0,0,1
0,681.18,7113.51,0.096,1,1,0,0,0,0
0,3561.99,7581.25,0.47,17,0,0,0,0,0
0,8085.91,864.77,9.35,2,1,0,0,0,1
0,266.36,3836.42,0.069,17,0,0,0,0,0
0,2857.06,2037.25,1.402,13,0,0,0,0,0
0,391.62,415.13,0.943,5,1,0,0,1,0
1,4096.18,791.08,5.178,1,1,0,0,0,1
0,804.68,12119.02,0.066,0,1,0,0,1,1
0,460.94,2042.78,0.226,7,0,0,0,1,0
0,5113.11,3640.23,1.405,9,0,0,0,0,0
0,843.03,1223.12,0.689,19,0,0,0,1,0
0,1199.0,910.55,1.317,17,0,0,0,0,0
1,100.89,1517.07,0.067,19,0,0,1,0,0
0,6188.93,1165.03,5.312,10,0,0,0,2,1
0,5256.29,386.09,13.614,17,0,0,0,0,0
0,1820.92,600.05,3.035,15,0,0,0,0,1
0,248.18,2799.22,0.089,4,1,0,0,0,0
0,8709.59,1050.87,8.288,6,0,0,0,0,0
1,760.41,1514.94,0.502,21,0,0,1,1,1
0,1002.89,1828.83,0.548,1,1,0,0,0,0
0,36521.53,1962.05,18.614,10,0,0,0,0,1
0,724.35,4154.39,0.174,12,0,0,0,0,0
0,4745.12,550.69,8.617,19,0,0,0,0,0
0,3754.54,2473.1,1.518,23,1,0,1,0,1
0,3002.57,2920.54,1.028,15,0,0,0,1,0
0,2608.68,3594.88,0.726,13,0,0,0,0,0
0,2949.25,415.04,7.106,6,0,0,0,0,0
0,2574.79,1861.87,1.383,6,0,0,0,1,0
0,1690.04,6935.92,0.244,11,0,0,0,0,0
0,12895.94,1353.96,9.525,11,0,0,0,0,0
0,328.17,2287.34,0.143,19,0,0,0,0,0
0,6821.92,2987.99,2.283,0,1,0,0,0,0
0,5266.1,588.21,8.953,22,1,0,0,0,1
0,4482.42,7711.3,0.581,5,1,0,0,0,0
1,7723.89,2320.53,3.329,7,0,0,0,0,0
0,1602.98,2362.68,0.678,12,0,0,0,0,1
0,159.23,331.68,0.48,4,1,0,0,0,0
0,1645.86,3026.28,0.544,23,1,0,1,1,1
0,498.42,2335.0,0.213,9,0,0,0,1,0
0,698.25,6385.42,0.109,13,0,0,0,1,1
0,359.55,1118.63,0.321,23,1,1,0,1,1
0,972.09,608.57,1.597,8,0,0,0,0,0
0,832.46,801.1,1.039,16,0,0,0,0,0
0,82.2,939.66,0.087,2,1,0,0,1,0
1,4493.06,540.79,8.308,11,0,0,0,0,1
0,32416.36,4727.46,6.857,11,0,1,0,0,1
0,3976.31,4889.9,0.813,10,0,0,0,0,0
0,1388.8,1241.14,1.119,21,0,0,0,0,0
0,1683.84,1039.52,1.62,3,1,0,0,1,1
0,1045.99,288.9,3.621,7,0,0,0,0,0
0,2032.57,2769.34,0.734,9,0,0,0,1,0
0,1723.12,6555.74,0.263,13,0,0,0,0,0
0,605.85,834.24,0.726,0,1,0,0,0,0
1,16119.01,1332.61,12.096,11,0,0,0,1,1
1,261.57,2188.26,0.12,4,1,1,0,1,1
0,4600.09,6988.19,0.658,13,0,0,0,0,0
0,1585.16,1771.88,0.895,3,1,0,0,0,0
0,21398.61,1764.97,12.124,16,0,0,0,0,1
0,2816.14,1739.56,1.619,21,0,0,0,0,0
0,1132.43,410.54,2.758,12,0,0,0,0,0
0,1310.26,402.58,3.255,2,1,0,0,1,0
1,1904.32,715.37,2.662,10,0,0,0,0,0
0,409.27,3683.44,0.111,10,0,0,0,0,1
0,667.19,1094.64,0.61,4,1,0,0,1,1
0,177.61,919.06,0.193,5,1,0,0,0,0
1,544.64,904.65,0.602,3,1,0,0,2,1
0,2042.8,1307.81,1.562,9,0,0,0,0,1
0,2671.05,6849.27,0.39,9,0,0,0,1,0
0,137.95,1291.97,0.107,11,0,0,0,0,0
1,1512.66,729.48,2.074,21,0,0,0,0,0
0,3760.97,1514.32,2.484,22,1,0,1,1,1
1,1462.96,7183.74,0.204,17,0,0,1,0,0
0,793.2,941.48,0.843,14,0,0,0,0,0
0,1058.06,511.37,2.069,22,1,0,0,0,0
0,895.16,943.04,0.949,22,1,0,0,0,1
0,790.17,1662.18,0.475,17,0,0,0,0,0
0,2266.45,2750.17,0.824,2,1,0,0,1,0
1,36315.31,3663.58,9.913,2,1,1,0,0,1
0,687.59,577.58,1.19,0,1,0,0,0,0
0,1195.61,629.07,1.901,16,0,0,0,1,0
0,1690.52,1106.62,1.528,9,0,0,0,0,0
0,739.84,2740.91,0.27,5,1,0,0,0,0
0,7537.96,476.27,15.827,10,0,0,0,0,0
0,82.92,856.97,0.097,13,0,0,0,0,0
0,906.53,868.29,1.044,16,0,0,0,1,0
0,5238.59,3454.99,1.516,6,0,0,1,2,1
1,1233.58,2381.38,0.518,21,0,0,1,0,1
0,621.98,3338.73,0.186,3,1,0,0,1,0
1,3206.66,4938.47,0.649,10,0,1,0,0,1
0,5873.74,1124.3,5.224,18,0,0,0,1,0
0,2377.55,508.43,4.676,8,0,0,0,0,0
0,638.05,511.39,1.248,20,0,0,0,1,1
0,3271.7,283.07,11.558,7,0,0,0,0,1
1,1072.06,979.57,1.094,19,0,0,0,0,0
0,4763.52,1047.54,4.547,3,1,0,0,0,0
0,12434.58,3007.3,4.135,15,0,0,0,1,0
1,61.11,1503.01,0.041,5,1,0,0,2,1
0,2088.89,952.13,2.194,5,1,0,0,0,0
0,189.34,1333.55,0.142,18,0,0,0,0,0
0,43231.52,581.1,74.396,1,1,0,1,0,1
1,983.82,3725.16,0.264,10,0,1,0,1,1
0,4770.88,729.73,6.538,17,0,0,0,2,1
0,1726.91,530.63,3.254,8,0,0,0,2,0
0,636.5,3090.52,0.206,15,0,0,0,0,0
1,545.3,2481.82,0.22,10,0,0,0,0,1
0,14205.48,313.78,45.272,13,0,0,0,0,1
0,6264.91,3195.51,1.961,7,0,0,0,0,0
0,22621.57,759.43,29.788,12,0,0,0,0,0
1,1943.2,1057.12,1.838,9,0,0,1,0,1
1,2628.83,1751.66,1.501,22,1,0,0,0,1
1,1277.49,2509.81,0.509,11,0,0,0,0,0
0,1244.88,2210.41,0.563,20,0,0,0,0,1
0,466.63,1415.39,0.33,2,1,0,0,0,1
0,2016.69,1010.12,1.996,1,1,0,0,1,0
1,648.06,2145.22,0.302,10,0,0,0,0,0
0,3211.46,1330.69,2.413,23,1,0,0,0,0
0,2255.24,7516.22,0.3,17,0,0,0,1,0
1,2628.02,2509.32,1.047,23,1,0,0,0,1
0,15957.26,644.79,24.748,20,0,0,0,0,0
0,1721.53,963.1,1.787,3,1,0,1,0,0
0,4835.53,1545.92,3.128,7,0,0,0,0,0
0,26028.89,4767.07,5.46,10,0,0,0,0,1
1,9883.3,5271.1,1.875,14,0,1,0,0,1
0,8095.96,1036.37,7.812,22,1,0,0,0,0
0,1213.55,638.89,1.899,23,1,0,0,1,0
0,2437.03,569.44,4.28,20,0,0,0,0,0
0,325.79,1857.87,0.175,1,1,0,1,0,1
0,3458.49,11771.14,0.294,22,1,0,0,0,0
0,2583.24,2404.71,1.074,18,0,0,0,0,0
0,1863.85,352.65,5.285,14,0,0,0,0,0
0,6872.98,770.16,8.924,12,0,0,0,1,1
0,376.11,844.27,0.445,1,1,0,0,1,0
0,15143.42,706.41,21.437,2,1,0,1,1,0
1,5838.88,1044.08,5.592,13,0,0,0,3,1
1,1649.41,2064.11,0.799,19,0,1,0,0,1
1,1490.18,2734.72,0.545,12,0,0,1,0,1
0,3377.17,3954.41,0.854,22,1,0,0,1,0
0,13057.35,2372.7,5.503,15,0,0,0,0,0
0,2063.36,255.0,8.092,11,0,0,0,0,1
0,2180.35,571.59,3.815,0,1,0,0,0,1
0,1851.13,1283.97,1.442,5,1,0,0,0,0
0,18336.18,1690.12,10.849,12,0,0,0,2,0
1,1119.29,3214.02,0.348,21,0,1,1,0,1
0,1740.0,1538.97,1.131,23,1,0,0,1,0
0,12118.23,1549.42,7.821,1,1,0,0,0,0
1,2188.81,1833.57,1.194,17,0,0,1,2,1
0,7928.16,1176.71,6.738,16,0,0,0,0,0
1,552.99,1600.7,0.345,18,0,1,0,0,1
1,1384.54,4077.54,0.34,22,1,1,1,0,1
1,12453.59,1372.62,9.073,14,0,1,0,0,1
0,750.51,1440.59,0.521,7,0,0,0,0,0
0,1485.21,1436.22,1.034,22,1,0,0,1,0
0,2524.23,4759.97,0.53,8,0,0,0,1,0
0,499.75,546.07,0.915,7,0,0,0,2,0
0,1055.79,7319.24,0.144,7,0,0,0,0,0
0,2093.15,513.5,4.076,10,0,0,0,0,0
0,1921.16,821.56,2.338,17,0,0,0,0,0
0,9551.54,2893.62,3.301,16,0,0,0,0,1
1,13411.86,3741.66,3.584,21,0,1,0,0,0
1,594.12,418.57,1.419,22,1,0,1,0,1
0,2089.44,553.67,3.774,5,1,0,0,1,0
0,4343.88,1900.85,2.285,22,1,0,0,0,0
1,12981.13,12209.6,1.063,23,1,1,1,0,1
0,4601.04,4544.33,1.012,1,1,0,0,0,0
1,2639.08,1184.07,2.229,0,1,1,1,0,1
1,4300.58,167.8,25.629,9,0,0,0,1,1
0,4341.17,1593.17,2.725,7,0,0,1,0,1
1,541.3,2050.97,0.264,15,0,1,1,0,1
0,2323.06,1048.98,2.215,23,1,0,0,0,0
0,12051.08,688.39,17.506,13,0,0,0,1,1
0,1380.82,1708.29,0.808,23,1,0,0,1,0
0,2139.4,633.95,3.375,15,0,0,0,2,0
1,1319.13,7984.07,0.165,13,0,0,0,0,0
0,89.3,5796.85,0.015,6,0,0,1,1,0
0,1857.09,2676.11,0.694,17,0,0,0,2,0
0,2676.67,1604.78,1.668,19,0,0,0,1,0
1,928.67,817.17,1.136,8,0,0,0,0,0
1,403.01,1452.86,0.277,23,1,0,0,1,1
1,575.48,6472.82,0.089,3,1,1,0,0,1
0,4882.65,3235.01,1.509,23,1,1,0,1,0
0,23488.88,1778.14,13.21,15,0,0,0,0,0
0,10907.04,3400.16,3.208,21,0,0,0,1,0
0,314.93,2418.86,0.13,10,0,0,1,1,1
0,5491.82,2114.66,2.597,8,0,0,0,0,0
0,763.48,3577.81,0.213,16,0,0,0,2,0
0,848.15,2357.42,0.36,21,0,0,1,0,0
1,991.71,3205.73,0.309,10,0,0,0,0,1
0,4527.33,1711.71,2.645,19,0,0,0,1,0
0,6291.97,1177.66,5.343,2,1,1,0,0,1
0,1591.7,903.84,1.761,20,0,0,0,0,0
1,1627.19,811.94,2.004,10,0,1,0,0,1
1,3306.16,349.1,9.471,7,0,1,0,0,1
1,3783.46,651.48,5.807,9,0,1,0,1,1
0,8342.29,634.75,13.143,5,1,1,0,0,1
1,340.47,937.66,0.363,16,0,1,0,0,1
0,1855.73,6039.16,0.307,5,1,0,0,2,0
0,451.05,1284.59,0.351,6,0,0,0,0,0
1,1692.18,1840.13,0.92,12,0,0,0,0,0
0,1347.45,1893.13,0.712,5,1,0,0,0,0
0,1701.43,6178.45,0.275,2,1,1,0,0,1
0,639.27,881.81,0.725,12,0,0,0,0,0
0,261.52,1211.64,0.216,9,0,0,0,0,0
1,118.78,1345.36,0.088,3,1,0,0,0,0
0,1524.57,4117.01,0.37,4,1,0,1,0,1
0,1032.46,4962.65,0.208,20,0,0,0,0,0
0,750.91,2269.07,0.331,18,0,0,1,0,1
0,10090.13,4490.05,2.247,17,0,1,0,0,1
0,591.54,1736.97,0.341,23,1,1,0,0,1
0,11405.88,1267.32,9.0,6,0,0,0,0,0
0,14928.04,4276.34,3.491,20,0,0,0,3,1
0,143.14,2295.84,0.062,0,1,0,0,0,0
1,2038.76,763.58,2.67,16,0,0,0,0,1
0,1075.34,3632.51,0.296,23,1,0,0,0,0
0,50.0,1227.04,0.041,19,0,0,0,0,0
0,276.43,1099.11,0.252,19,0,0,0,0,0
0,4951.36,3306.69,1.497,17,0,0,0,0,0
1,24958.23,1366.56,18.264,4,1,1,1,1,1
1,5845.82,2100.78,2.783,21,0,1,0,0,1
0,2753.76,2685.83,1.025,5,1,0,0,0,0
1,1758.59,731.69,2.403,9,0,1,0,0,1
0,16114.29,2093.02,7.699,18,0,0,0,0,1
0,29516.68,4986.68,5.919,9,0,1,0,0,0
0,843.12,625.89,1.347,5,1,0,0,0,0
0,134.29,2219.24,0.061,9,0,0,0,1,0
0,118.2,701.68,0.168,9,0,0,0,1,0
1,10081.38,3711.75,2.716,20,0,0,0,1,0
0,1700.75,3680.17,0.462,11,0,0,0,0,0
1,2294.37,1076.11,2.132,23,1,1,0,0,1
1,176.29,10814.75,0.016,3,1,1,0,0,1
0,679.16,4007.66,0.169,12,0,0,0,2,0
0,1231.36,2796.81,0.44,9,0,0,1,0,1
0,2368.92,2658.59,0.891,15,0,0,0,1,1
1,1076.89,3588.66,0.3,18,0,1,1,0,0
0,469.41,604.21,0.777,5,1,0,0,0,1
0,652.01,1763.66,0.37,8,0,0,0,1,0
0,8697.76,2089.9,4.162,13,0,0,0,3,0
0,2485.48,1032.64,2.407,23,1,0,0,0,0
0,4007.02,2249.17,1.782,9,0,0,0,0,0
0,561.98,4485.14,0.125,7,0,0,0,1,0
0,50.0,1012.73,0.049,2,1,0,0,0,1
0,915.95,1409.54,0.65,16,0,0,0,1,1
0,586.08,707.31,0.829,18,0,0,0,1,0
0,2846.13,296.4,9.602,2,1,0,1,1,1
0,129500.6,2984.06,43.397,13,0,0,0,0,1
0,4463.62,1446.41,3.086,5,1,0,0,0,0
0,63370.15,1545.07,41.014,18,0,1,0,0,0
0,3787.27,609.05,6.218,17,0,0,0,0,0
0,797.23,1252.69,0.636,11,0,0,0,2,0
0,2842.08,3971.64,0.716,14,0,1,1,0,1
0,18303.18,1481.39,12.355,5,1,0,0,1,0
0,19505.1,1519.7,12.835,20,0,0,0,1,1
0,855.82,1784.29,0.48,11,0,0,0,1,0
1,2512.76,486.51,5.165,18,0,1,0,0,0
1,282.01,2597.82,0.109,6,0,0,0,1,1
1,5282.05,478.34,11.042,22,1,1,0,0,1
1,13620.91,635.46,21.435,19,0,0,0,2,1
0,1904.05,575.77,3.307,9,0,0,0,0,0
0,759.3,1264.33,0.601,17,0,0,0,1,0
0,2887.57,1077.92,2.679,1,1,0,0,0,0
0,3110.99,1478.67,2.104,12,0,0,0,0,0
0,2009.19,655.42,3.065,14,0,0,0,3,0
1,2280.91,3659.0,0.623,23,1,0,0,1,1
0,1442.37,3135.75,0.46,3,1,0,0,1,0
0,6599.45,1265.94,5.213,6,0,0,0,1,0
0,4708.36,962.44,4.892,2,1,0,0,1,1
0,503.69,878.82,0.573,15,0,0,0,0,0
0,486.01,1119.76,0.434,8,0,0,0,0,0
1,1298.95,419.8,3.094,22,1,0,0,0,0
0,4712.1,624.13,7.55,22,1,0,0,0,1
1,2191.79,3210.26,0.683,16,0,1,0,0,1
0,783.6,1942.31,0.403,7,0,0,0,0,0
1,2540.14,6443.63,0.394,17,0,0,0,0,0
0,1176.08,1130.85,1.04,23,1,1,0,0,1
0,5679.58,1069.17,5.312,12,0,0,0,0,0
0,2787.71,1025.45,2.719,1,1,0,0,1,1
1,1200.07,1110.71,1.08,0,1,0,0,0,0
1,2442.98,817.33,2.989,15,0,0,1,0,1
0,9992.22,1889.16,5.289,15,0,0,0,0,0
0,862.19,1519.59,0.567,10,0,0,0,0,0
1,3051.7,935.5,3.262,23,1,1,1,0,1
0,1649.79,4564.36,0.361,3,1,0,0,1,0
0,3149.75,8159.39,0.386,10,0,0,0,0,0
0,772.06,4229.84,0.183,5,1,0,1,1,1
0,2086.9,2446.25,0.853,10,0,0,0,0,0
1,7632.5,2938.32,2.598,0,1,0,0,0,1
1,534.8,7869.69,0.068,8,0,1,1,0,1
0,321.11,2934.49,0.109,6,0,0,0,1,0
0,337.35,874.22,0.386,20,0,0,0,1,0
1,394.71,2107.05,0.187,21,0,0,0,2,1
0,3920.29,2600.92,1.507,2,1,0,0,0,0
1,290.73,604.71,0.481,8,0,0,0,1,1
0,1227.5,1145.46,1.072,1,1,0,0,0,0
0,4039.1,3985.24,1.014,9,0,0,0,0,0
1,3107.76,286.82,10.835,16,0,0,1,0,1
0,1095.29,480.4,2.28,0,1,0,0,1,0
0,2317.4,1262.99,1.835,17,0,0,0,0,0
0,2078.27,2035.12,1.021,5,1,0,0,1,0
0,1350.85,436.21,3.097,5,1,0,1,0,1
0,1374.6,1320.66,1.041,8,0,0,0,1,0
1,33059.22,4181.36,7.906,9,0,1,0,1,1
1,5177.64,1574.65,3.288,14,0,0,0,1,1
0,45471.73,3446.73,13.193,3,1,0,0,0,1
0,947.61,868.79,1.091,7,0,0,0,2,0
0,1618.97,714.14,2.267,3,1,0,1,1,0
0,319.97,3177.93,0.101,2,1,0,0,0,1
0,631.16,2063.87,0.306,3,1,0,0,1,0
1,21428.71,509.26,42.078,0,1,0,1,1,1
0,917.23,719.99,1.274,8,0,0,0,0,0
1,21918.05,6051.87,3.622,10,0,0,0,1,0
0,359.11,644.13,0.558,20,0,0,0,0,0
0,459.66,3431.99,0.134,22,1,0,0,0,0
0,1160.26,962.59,1.205,18,0,0,0,1,0
0,1664.24,1476.07,1.127,20,0,0,0,0,1
0,6002.99,1929.73,3.111,19,0,1,0,0,0
1,3248.67,223.43,14.54,6,0,0,0,0,0
0,1052.36,396.85,2.652,4,1,0,0,0,1
1,1520.34,1599.91,0.95,1,1,1,0,0,1
0,1194.18,771.34,1.548,18,0,0,0,1,0
1,550.57,3629.76,0.152,23,1,0,0,0,0
0,570.01,348.8,1.634,2,1,0,0,0,0
1,6879.14,2462.0,2.794,14,0,0,0,0,1
0,167.9,428.98,0.391,6,0,0,0,1,0
1,14802.72,1078.26,13.728,4,1,0,0,2,1
